2021-03-09 10:01:05.208 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 多余分钟按日间或夜间金额:200.0
2021-03-09 10:01:05.220 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - -------进入阶梯-------
2021-03-09 10:01:05.220 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 分钟0.31666666666666665
2021-03-09 10:01:05.220 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 100.00
2021-03-09 10:01:05.221 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 经过收费方案的钱:200.0
2021-03-09 10:01:05.221 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 总金额:200.0不超出一天的金额:200.0不超过一小时的金额:0.0
2021-03-09 10:01:05.235 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:05 [billing]-总停车时间：0.005277777777777778
2021-03-09 10:01:05.236 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - freeTimeUnit:0
2021-03-09 10:01:05.236 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:05余小时：0
2021-03-09 10:01:05.236 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 天数金额:0.0
2021-03-09 10:01:05.236 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 计算分钟:0.31666666666666665
2021-03-09 10:01:05.236 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 出场小时单位：10
2021-03-09 10:01:05.248 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - feeplanUuid:4B51860278264D1D89E5FD62856A1B79amount:500.0
2021-03-09 10:01:05.248 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 多余分钟按日间或夜间金额:500.0
2021-03-09 10:01:05.261 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 经过收费方案的钱:0.0
2021-03-09 10:01:05.261 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - 总金额:500.0不超出一天的金额:500.0不超过一小时的金额:500.0
2021-03-09 10:01:05.261 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - --------------------------------------5.0
2021-03-09 10:01:09.536 [http-nio-8080-exec-7] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:01:09.569 [http-nio-8080-exec-7] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:01:09.851 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - {"wuLicense":"","address":"","payTime":0,"openId":"","uuid":"A04E058FC92C401FAF090E9C38C70A62","version":0,"parkid":"eN3423NwQ1","orgUuid":"eN3423NwQ1","license":"赣FD9688","picUrl":"http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309100045959.jpg","carType":4,"gateUuid":"ru8j1E9vLC","time":1615255246}
2021-03-09 10:01:09.960 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:09 [billing]-总停车时间：0.006388888888888889
2021-03-09 10:01:09.960 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - freeTimeUnit:0
2021-03-09 10:01:09.961 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:09余小时：0
2021-03-09 10:01:09.961 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 天数金额:0.0
2021-03-09 10:01:09.961 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 计算分钟:0.38333333333333336
2021-03-09 10:01:09.961 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 出场小时单位：10
2021-03-09 10:01:09.978 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - feeplanUuid:4B51860278264D1D89E5FD62856A1B79amount:500.0
2021-03-09 10:01:09.979 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 多余分钟按日间或夜间金额:500.0
2021-03-09 10:01:10.053 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 经过收费方案的钱:0.0
2021-03-09 10:01:10.054 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - 总金额:500.0不超出一天的金额:500.0不超过一小时的金额:500.0
2021-03-09 10:01:10.124 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - carOut-CarType-4 -> 不能支付amout:5.0
2021-03-09 10:01:12.816 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - {"wuLicense":"","address":"","payTime":0,"openId":"","uuid":"A04E058FC92C401FAF090E9C38C70A62","version":0,"parkid":"eN3423NwQ1","orgUuid":"eN3423NwQ1","license":"赣FD9688","picUrl":"http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309100045959.jpg","carType":4,"gateUuid":"ru8j1E9vLC","time":1615255246}
